Rank,University Name ,ranking-institution-title href,Location,sdg-score-multi__number,sdg-score-multi__value,sdg-score-multi__number 2,sdg-score-multi__value 2,sdg-score-multi__number 3,sdg-score-multi__value 3,sdg-score-multi__value 4,scores,sdg-score-multi__number 5,sdg-score-multi__value 5,sdg-score-multi__number 6,sdg-score-multi__value 6,sdg-score-multi__number 7,sdg-score-multi__value 7,sdg-score-multi__number 8,sdg-score-multi__value 8
1001+,"National University of Science and Technology, Oman",https://www.timeshighereducation.com/world-university-rankings/national-university-science-and-technology-oman,Oman,4,43.6–50.9,,,,,53.4–61.0,7.9–53.8,3,44.7–54.5,5,22.1–34.3,,,,
1001+,"National University of Science and Technology, Iraq",https://www.timeshighereducation.com/world-university-rankings/national-university-science-and-technology-iraq,Iraq,,,,,1,23.3–38.1,1.5–45.2,7.9–53.8,,,,,3,44.7–54.5,5,22.1–34.3
1001+,"National University, Sudan",https://www.timeshighereducation.com/world-university-rankings/national-university-sudan,Sudan,,,9,33.9–50.8,,,1.5–45.2,7.9–53.8,3,32.1–44.6,5,43.7–51.5,,,,
1001+,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,https://www.timeshighereducation.com/world-university-rankings/national-technical-university-ukraine-igor-sikorsky-kyiv-polytechnic,Ukraine,,,16,45.2–58.6,6,24.8–42.6,1.5–45.2,7.9–53.8,,,,,,,7,11.1–38.6
1001+,National University of Technology,https://www.timeshighereducation.com/world-university-rankings/national-university-technology,Pakistan,5,34.4–43.6,16,29.1–45.0,,,1.5–45.2,7.9–53.8,,,8,1.4–35.6,,,,
1001+,National Institute of Technology Silchar,https://www.timeshighereducation.com/world-university-rankings/national-institute-technology-silchar,India,6,42.8–49.1,,,1,38.2–49.4,1.5–45.2,7.9–53.8,,,,,,,,
1001+,National Transport University,https://www.timeshighereducation.com/world-university-rankings/national-transport-university-0,Ukraine,16,2.5–29.0,,,,,1.5–45.2,7.9–53.8,,,8,1.4–35.6,10,25.6–39.9,,
1001+,National University “Yuri Kondratyuk Poltava Polytechnic”,https://www.timeshighereducation.com/world-university-rankings/national-university-yuri-kondratyuk-poltava-polytechnic,Ukraine,,,,,5,34.4–43.6,1.5–45.2,7.9–53.8,,,,,8,35.7–48.3,10,40.0–51.7
1001+,Navoi State Pedagogical Institute,https://www.timeshighereducation.com/world-university-rankings/navoi-state-pedagogical-institute,Uzbekistan,,,,,,,1.5–45.2,7.9–53.8,7,11.1–38.6,,,5,34.4–43.6,4,51.0–58.6
1001+,Nile University,https://www.timeshighereducation.com/world-university-rankings/nile-university-0,Egypt,13,41.4–47.9,,,9,51.0–60.2,1.5–45.2,7.9–53.8,,,,,,,7,38.7–51.8
1001+,Ninevah University,https://www.timeshighereducation.com/world-university-rankings/ninevah-university,Iraq,3,32.1–44.6,,,,,1.5–45.2,7.9–53.8,,,8,35.7–48.3,16,29.1–45.0,,
1001+,Nizhny Novgorod State Technical University,,,4,35.7–48.3,8,2.8–35.7,9,1.5–45.2,33.9–50.8,7.9–53.8,,,,,,,,
1001+,Northeastern State University,https://www.timeshighereducation.com/world-university-rankings/northeastern-state-university,United States,,,,,5,34.4–43.6,1.5–45.2,7.9–53.8,3,44.7–54.5,,,,,4,43.6–50.9
1001+,Northern Technical University,https://www.timeshighereducation.com/world-university-rankings/northern-technical-university,Iraq,12,58.7–66.7,13,48.0–56.4,,,1.5–45.2,7.9–53.8,,,7,38.7–51.8,,,,
1001+,Novosibirsk State University of Economics and Management,,,8,48.4–57.7,16,20.9–38.4,11,,45.3–53.3,7.9–53.8,,,,,,,,
1001+,Nueva Ecija University of Science and Technology (NEUST),https://www.timeshighereducation.com/world-university-rankings/nueva-ecija-university-science-and-technology-neust,Philippines,,,,,16,29.1–45.0,1.5–45.2,7.9–53.8,5,34.4–43.6,,,,,4,43.6–50.9
1001+,Obafemi Awolowo University,https://www.timeshighereducation.com/world-university-rankings/obafemi-awolowo-university,Nigeria,5,34.4–43.6,,,,,1.5–45.2,7.9–53.8,3,32.1–44.6,,,,,,
1001+,Ochanomizu University,https://www.timeshighereducation.com/world-university-rankings/ochanomizu-university,Japan,,,,,,,1.5–45.2,7.9–53.8,,,5,56.1–61.4,,,4,2.8–35.7
1001+,Odesa I.I. Mechnikov National University,https://www.timeshighereducation.com/world-university-rankings/odessa-iimechnikov-national-university-0,Ukraine,,,16,58.7–63.6,,,1.5–45.2,7.9–53.8,5,43.7–51.5,,,,,,
1001+,Oguz Han Engineering and Technology University of Turkmenistan,https://www.timeshighereducation.com/world-university-rankings/oguz-han-engineering-and-technology-university-turkmenistan,Turkmenistan,2,15.3–38.3,15,2.1–38.0,,,1.5–45.2,7.9–53.8,5,22.1–34.3,,,,,,
1001+,Oles Honchar Dnipro National University,https://www.timeshighereducation.com/world-university-rankings/oles-honchar-dnipro-national-university,Ukraine,,,,,10,25.6–39.9,1.5–45.2,7.9–53.8,,,5,22.1–34.3,,,,
1001+,Omsk State Agrarian University,,,1,23.3–38.1,11,20.9–38.4,2,1.5–45.2,48.3–56.2,7.9–53.8,,,,,,,,
1001+,Omsk State Technical University,,,,,10,51.8–57.5,9,51.0–60.2,1.5–45.2,7.9–53.8,8,35.7–48.3,,,,,,
1001+,University of Oradea,https://www.timeshighereducation.com/world-university-rankings/universitatea-din-oradea-0,Romania,5,34.4–43.6,,,3,32.1–44.6,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Orel State University named after I.S. Turgenev,,,4,2.8–35.7,8,57.8–62.2,,,1.5–45.2,7.9–53.8,3,54.7–63.8,,,,,,
1001+,Ostim Technical University,https://www.timeshighereducation.com/world-university-rankings/ostim-technical-university,Turkey,4,2.8–35.7,9,17.2–33.8,,,45.3–53.3,7.9–53.8,,,,,8,35.7–48.3,,
1001+,Ostrogradsky National University of Kremenchuk,https://www.timeshighereducation.com/world-university-rankings/kremenchuk-mykhailo-ostrohradskyi-national-university,Ukraine,16,29.1–45.0,7,51.9–56.1,,,1.5–45.2,7.9–53.8,,,,,,,5,34.4–43.6
1001+,Pacific National University,,,,,16,43.6–50.9,8,35.7–48.3,1.5–45.2,7.9–53.8,4,,,,,,,
1001+,Palestine Polytechnic University,https://www.timeshighereducation.com/world-university-rankings/palestine-polytechnic-university,Palestine,,,1,23.3–38.1,,,1.5–45.2,7.9–53.8,4,2.8–35.7,8,48.4–57.7,,,,
1001+,Universidad Panamericana (UP),https://www.timeshighereducation.com/world-university-rankings/universidad-panamericana,Mexico,1,49.5–54.4,3,32.1–44.6,4,35.8–43.5,45.3–53.3,7.9–53.8,,,,,,,,
1001+,Panthéon-Assas University (Paris 2),https://www.timeshighereducation.com/world-university-rankings/pantheon-assas-university-paris-2,France,10,57.6–65.1,8,35.7–48.3,,,1.5–45.2,7.9–53.8,,,,,,,16,45.2–58.6
1001+,Pavlo Tychyna Uman State Pedagogical University,https://www.timeshighereducation.com/world-university-rankings/pavlo-tychyna-uman-state-pedagogical-university,Ukraine,16,2.5–29.0,,,,,1.5–45.2,7.9–53.8,3,1.0–32.0,,,,,4,2.8–35.7
1001+,Pavlov First Saint Petersburg State Medical University,,,5,34.4–43.6,3,73.5–78.9,4,2.8–35.7,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Payame Noor University,https://www.timeshighereducation.com/world-university-rankings/payame-noor-university,Iran,,,,,6,24.8–42.6,1.5–45.2,7.9–53.8,10,3.9–25.5,,,,,4,2.8–35.7
1001+,Pedagogical and Technological University of Colombia,https://www.timeshighereducation.com/world-university-rankings/pedagogical-and-technological-university-colombia,Colombia,16,29.1–45.0,,,,,53.4–61.0,7.9–53.8,8,1.4–35.6,4,51.0–58.6,,,,
1001+,University of Peshawar,https://www.timeshighereducation.com/world-university-rankings/university-peshawar,Pakistan,,,,,,,1.5–45.2,7.9–53.8,,,8,1.4–35.6,16,29.1–45.0,4,2.8–35.7
1001+,Phetchabun Rajabhat University,https://www.timeshighereducation.com/world-university-rankings/phetchabun-rajabhat-university-0,Thailand,2,15.3–38.3,1,23.3–38.1,,,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Phranakhon Si Ayutthaya Rajabhat University,https://www.timeshighereducation.com/world-university-rankings/phranakhon-si-ayutthaya-rajabhat-university-0,Thailand,11,38.5–52.3,,,,,1.5–45.2,7.9–53.8,3,1.0–32.0,,,,,,
1001+,Phuket Rajabhat University,https://www.timeshighereducation.com/world-university-rankings/phuket-rajabhat-university,Thailand,,,16,45.2–58.6,1,38.2–49.4,45.3–53.3,7.9–53.8,4,51.0–58.6,,,,,,
1001+,Pibulsongkram Rajabhat University,https://www.timeshighereducation.com/world-university-rankings/pibulsongkram-rajabhat-university-0,Thailand,,,3,63.9–68.2,,,61.1–70.5,7.9–53.8,,,,,1,54.5–60.1,6,57.1–67.2
1001+,Platov South-Russian State Polytechnic University (NPI),,,9,33.9–50.8,2,15.3–38.3,12,26.1–49.1,1.5–45.2,7.9–53.8,,,,,,,,
1001+,PMAS Arid Agriculture University Rawalpindi,https://www.timeshighereducation.com/world-university-rankings/pmas-arid-agriculture-university-rawalpindi,Pakistan,9,60.3–72.9,2,48.3–56.2,,,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Poltava University of Economics and Trade,https://www.timeshighereducation.com/world-university-rankings/poltava-university-economics-and-trade,Ukraine,,,,,,,1.5–45.2,7.9–53.8,8,35.7–48.3,5,34.4–43.6,10,40.0–51.7,,
1001+,Poltava V.G. Korolenko National Pedagogical University (PNPU),https://www.timeshighereducation.com/world-university-rankings/poltava-vg-korolenko-national-pedagogical-university-pnpu,Ukraine,10,3.9–25.5,16,2.5–29.0,,,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Polytechnic University of Bucharest,https://www.timeshighereducation.com/world-university-rankings/polytechnic-university-bucharest,Romania,9,33.9–50.8,1,54.5–60.1,,,1.5–45.2,7.9–53.8,,,4,35.8–43.5,,,,
1001+,Polytechnic University of Timi?oara,https://www.timeshighereducation.com/world-university-rankings/polytechnic-university-timisoara,Romania,11,20.9–38.4,,,,,1.5–45.2,7.9–53.8,,,,,7,11.1–38.6,,
1001+,Pontificia Universidad Católica del Ecuador,https://www.timeshighereducation.com/world-university-rankings/pontificia-universidad-catolica-del-ecuador,Ecuador,,,7,38.7–51.8,,,1.5–45.2,7.9–53.8,,,5,43.7–51.5,,,3,54.7–63.8
1001+,Prefectural University of Hiroshima,https://www.timeshighereducation.com/world-university-rankings/prefectural-university-hiroshima,Japan,4,35.8–43.5,,,,,53.4–61.0,7.9–53.8,,,2,38.4–48.2,,,3,44.7–54.5
1001+,Presidency University,https://www.timeshighereducation.com/world-university-rankings/presidency-university,India,5,22.1–34.3,,,,,1.5–45.2,7.9–53.8,6,0.7–24.6,,,,,4,43.6–50.9
1001+,Princess Sumaya University for Technology,https://www.timeshighereducation.com/world-university-rankings/princess-sumaya-university-technology,Jordan,,,4,51.0–58.6,10,40.0–51.7,53.4–61.0,7.9–53.8,,,,,,,5,22.1–34.3
1001+,Privolzhsky Research Medical University,,,3,73.5–78.9,4,43.6–50.9,2,15.3–38.3,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Providence University,https://www.timeshighereducation.com/world-university-rankings/providence-university,Taiwan,10,40.0–51.7,11,38.5–52.3,,,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Prydniprovska State Academy of Civil Engineering and Architecture,https://www.timeshighereducation.com/world-university-rankings/prydniprovska-state-academy-civil-engineering-and-architecture,Ukraine,,,,,8,35.7–48.3,53.4–61.0,7.9–53.8,7,51.9–56.1,,,,,10,51.8–57.5
1001+,PSG College of Technology,https://www.timeshighereducation.com/world-university-rankings/psg-college-technology,India,9,17.2–33.8,,,5,5.0–21.9,1.5–45.2,7.9–53.8,4,2.8–35.7,,,,,,
1001+,Pskov State University,,,4,35.8–43.5,8,48.4–57.7,16,,1.5–45.2,7.9–53.8,,,,,,,,
1001+,University of Puthisastra,https://www.timeshighereducation.com/world-university-rankings/university-puthisastra,Cambodia,,,8,35.7–48.3,,,1.5–45.2,7.9–53.8,,,,,,,16,29.1–45.0
1001+,Queensland University,https://www.timeshighereducation.com/world-university-rankings/queensland-university,Haiti,,,,,5,34.4–43.6,1.5–45.2,7.9–53.8,,,,,10,51.8–57.5,4,35.8–43.5
1001+,Quest International University (QIU),https://www.timeshighereducation.com/world-university-rankings/quest-international-university-qiu,Malaysia,3,32.1–44.6,,,,,45.3–53.3,7.9–53.8,4,35.8–43.5,,,,,10,40.0–51.7
1001+,Rajabhat Rajanagarindra University,https://www.timeshighereducation.com/world-university-rankings/rajabhat-rajanagarindra-university,Thailand,,,,,8,35.7–48.3,1.5–45.2,7.9–53.8,7,38.7–51.8,3,32.1–44.6,,,,
1001+,Rajamangala University of Technology Isan,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-isan,Thailand,11,38.5–52.3,,,,,1.5–45.2,7.9–53.8,,,4,43.6–50.9,,,7,38.7–51.8
1001+,Rajamangala University of Technology Krungthep,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-krungthep,Thailand,3,44.7–54.5,,,9,17.2–33.8,1.5–45.2,7.9–53.8,,,,,,,4,2.8–35.7
1001+,Rajamangala University of Technology Lanna,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-lanna,Thailand,2,38.4–48.2,,,11,20.9–38.4,1.5–45.2,7.9–53.8,,,8,35.7–48.3,,,,
1001+,Rajamangala University of Technology Srivijaya,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-srivijaya,Thailand,,,14,71.2,,,45.3–53.3,7.9–53.8,,,9,17.2–33.8,,,4,2.8–35.7
1001+,Rajamangala University of Technology Thanyaburi (RMUTT),https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-thanyaburi-rmutt,Thailand,11,38.5–52.3,6,57.1–67.2,1,49.5–54.4,53.4–61.0,7.9–53.8,,,,,,,,
1001+,Rambhai Barni Rajabhat University,https://www.timeshighereducation.com/world-university-rankings/rambhai-barni-rajabhat-university-0,Thailand,14,54.1–69.0,,,,,53.4–61.0,7.9–53.8,,,4,58.7–62.5,15,38.2–47.7,,
1001+,Razi University,https://www.timeshighereducation.com/world-university-rankings/razi-university,Iran,,,,,15,2.1–38.0,1.5–45.2,7.9–53.8,,,,,13,41.4–47.9,4,58.7–62.5
1001+,Recep Tayyip Erdo?an University,https://www.timeshighereducation.com/world-university-rankings/recep-tayyip-erdogan-university,Turkey,,,,,,,1.5–45.2,7.9–53.8,3,44.7–54.5,,,4,43.6–50.9,,
1001+,Reitaku University,https://www.timeshighereducation.com/world-university-rankings/reitaku-university,Japan,,,,,,,1.5–45.2,7.9–53.8,,,,,10,25.6–39.9,4,2.8–35.7
1001+,Ritsumeikan Asia Pacific University (APU),https://www.timeshighereducation.com/world-university-rankings/ritsumeikan-asia-pacific-university-apu,Japan,1,49.5–54.4,,,,,1.5–45.2,7.9–53.8,,,,,,,8,48.4–57.7
1001+,Rudny Industrial Institute,https://www.timeshighereducation.com/world-university-rankings/rudny-industrial-institute,Kazakhstan,,,12,2.8–25.9,11,1.5–20.8,1.5–45.2,7.9–53.8,,,4,2.8–35.7,,,,
1001+,Russian Presidential Academy of National Economy and Public Administration,,,3,32.1–44.6,4,43.6–50.9,16,,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Russian State University for the Humanities,,,,,16,35.8–43.5,4,1.5–45.2,43.7–51.5,7.9–53.8,5,,,,,,,
1001+,R V College of Engineering,https://www.timeshighereducation.com/world-university-rankings/r-v-college-engineering,India,4,2.8–35.7,7,11.1–38.6,6,24.8–42.6,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Rzeszów University of Technology,https://www.timeshighereducation.com/world-university-rankings/rzeszow-university-technology,Poland,,,,,,,61.1–70.5,7.9–53.8,11,20.9–38.4,9,17.2–33.8,,,,
1001+,University of La Sabana,https://www.timeshighereducation.com/world-university-rankings/university-la-sabana,Colombia,,,,,,,53.4–61.0,7.9–53.8,3,44.7–54.5,,,16,58.7–63.6,9,17.2–33.8
1001+,Saint Petersburg State Pediatric Medical University,,,10,25.6–39.9,4,2.8–35.7,5,22.1–34.3,1.5–45.2,7.9–53.8,,,,,,,,
1001+,"Saint Thomas University, Colombia",https://www.timeshighereducation.com/world-university-rankings/saint-thomas-university-colombia,Colombia,,,7,11.1–38.6,1,23.3–38.1,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Sakon Nakhon Rajabhat University,https://www.timeshighereducation.com/world-university-rankings/sakon-nakhon-rajabhat-university-0,Thailand,,,15,38.2–47.7,,,1.5–45.2,7.9–53.8,7,38.7–51.8,6,24.8–42.6,,,,
1001+,Samara State University of Economics,,,16,34.4–43.6,8,1.4–35.6,5,,1.5–45.2,7.9–53.8,,,,,,,,
1001+,Samarkand State University,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-university,Uzbekistan,,,2,38.4–48.2,,,1.5–45.2,7.9–53.8,,,8,48.4–57.7,,,4,35.8–43.5
1001+,Samarkand State Institute of Architecture and Construction,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-institute-architecture-and-construction,Uzbekistan,,,,,1,5.8–23.2,1.5–45.2,7.9–53.8,,,,,5,22.1–34.3,16,2.5–29.0
1001+,Samarkand State Medical University,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-medical-university,Uzbekistan,,,,,5,43.7–51.5,1.5–45.2,7.9–53.8,3,54.7–63.8,,,,,4,51.0–58.6
1001+,University of Samarra,https://www.timeshighereducation.com/world-university-rankings/university-samarra,Iraq,,,,,6,49.3–57.0,1.5–45.2,7.9–53.8,,,,,8,35.7–48.3,7,38.7–51.8
1001+,San Beda University,https://www.timeshighereducation.com/world-university-rankings/san-beda-university-0,Philippines,,,16,29.1–45.0,,,1.5–45.2,7.9–53.8,,,3,44.7–54.5,5,43.7–51.5,,
1001+,University of San Carlos,https://www.timeshighereducation.com/world-university-rankings/university-san-carlos,Philippines,11,20.9–38.4,,,,,1.5–45.2,7.9–53.8,,,6,24.8–42.6,3,1.0–32.0,,
1001+,Sanyo-Onoda City University,https://www.timeshighereducation.com/world-university-rankings/sanyo-onoda-city-university,Japan,3,1.0–32.0,,,,,45.3–53.3,7.9–53.8,,,,,10,25.6–39.9,4,2.8–35.7
1001+,Satya Wacana Christian University,https://www.timeshighereducation.com/world-university-rankings/satya-wacana-christian-university,Indonesia,9,51.0–60.2,,,,,1.5–45.2,7.9–53.8,,,,,5,43.7–51.5,,
1001+,SBS Swiss Business School,https://www.timeshighereducation.com/world-university-rankings/sbs-swiss-business-school,Switzerland,,,,,5,34.4–43.6,1.5–45.2,7.9–53.8,3,1.0–32.0,,,,,4,2.8–35.7
1001+,University of Science and Technology of Southern Philippines (USTP),https://www.timeshighereducation.com/world-university-rankings/university-science-and-technology-southern-philippines-ustp,Philippines,,,,,8,1.4–35.6,45.3–53.3,7.9–53.8,4,2.8–35.7,,,,,5,34.4–43.6
1001+,SEGi University,https://www.timeshighereducation.com/world-university-rankings/segi-university,Malaysia,9,60.3–72.9,,,8,35.7–48.3,1.5–45.2,7.9–53.8,,,4,2.8–35.7,,,,
1001+,University of La Serena,https://www.timeshighereducation.com/world-university-rankings/university-la-serena,Chile,3,32.1–44.6,,,,,1.5–45.2,7.9–53.8,5,34.4–43.6,,,,,4,75.6
1001+,SGH Warsaw School of Economics,https://www.timeshighereducation.com/world-university-rankings/sgh-warsaw-school-economics,Poland,,,,,8,48.4–57.7,1.5–45.2,7.9–53.8,13,25.7–41.3,,,4,2.8–35.7,,
